return_id,order_id,customer_name,return_date,reason,quantity_returned,refund_amount,product_name
RET-86019,US-2014-159618,Darren Budd,2023-04-24,Defective,1,60.24,Electric Kettle
RET-86019,US-2014-159618,Darren Budd,2023-04-24,Defective,1,60.24,Samsung Galaxy Phone
RET-86019,US-2014-159618,Darren Budd,2023-04-24,Defective,1,60.24,Sticky Notes
RET-86019,US-2014-159618,Darren Budd,2023-04-24,Defective,1,60.24,Curtain
RET-67954,CA-2014-169775,Ryan Akin,2023-02-21,Wrong Item,2,26.62,TV Stand
RET-67954,CA-2014-169775,Ryan Akin,2023-02-21,Wrong Item,2,26.62,Headphones
RET-67954,CA-2014-169775,Ryan Akin,2023-02-21,Wrong Item,2,26.62,Formal Shoes
RET-32241,CA-2014-156587,Aaron Bergman,2022-08-26,Damaged,1,46.7,Cabinet
RET-32241,CA-2014-156587,Aaron Bergman,2022-08-26,Damaged,1,46.7,Dress
RET-32241,CA-2014-156587,Aaron Bergman,2022-08-26,Damaged,1,46.7,Pencil
RET-40784,CA-2015-120677,Bill Donatelli,2023-11-12,Not as Described,6,1576.67,Printer Paper
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,iPhone
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,Printer Paper
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,Pen
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,Backpack
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,Mirror
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,Shoe Rack
RET-16057,CA-2014-167199,Maria Etezadi,2022-06-16,Wrong Item,4,948.85,Stapler
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Smart Watch
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Pillow
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Headphones
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Drawer Unit
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Curtain
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Register
RET-19545,CA-2017-121048,Toby Carlisle,2026-01-01,Changed Mind,3,456.24,Lenovo Laptop
RET-60328,CA-2017-107209,Joni Wasserman,2026-01-12,Changed Mind,2,91.94,Water Bottle
RET-10726,CA-2016-157868,Matt Collister,2025-06-07,Damaged,2,5.89,Sneakers
RET-77889,CA-2016-142902,Ben Peterman,2025-03-11,Changed Mind,1,12.85,Jeans
RET-77889,CA-2016-142902,Ben Peterman,2025-03-11,Changed Mind,1,12.85,Asus Laptop
RET-77889,CA-2016-142902,Ben Peterman,2025-03-11,Changed Mind,1,12.85,Dell Laptop
RET-77889,CA-2016-142902,Ben Peterman,2025-03-11,Changed Mind,1,12.85,Redmi Phone
RET-25906,CA-2017-145275,Amy Hunt,2025-09-06,Changed Mind,3,12.7,Office Chair
RET-83259,CA-2015-144253,Alan Schoenberger,2023-10-11,Defective,2,25.02,Headphones
RET-76162,CA-2016-122903,Laura Armstrong,2024-11-09,Changed Mind,2,88.64,Notebook
RET-76162,CA-2016-122903,Laura Armstrong,2024-11-09,Changed Mind,2,88.64,Bookshelf
RET-76162,CA-2016-122903,Laura Armstrong,2024-11-09,Changed Mind,2,88.64,iPhone
RET-72216,US-2016-122182,Bryan Davis,2024-09-08,Changed Mind,1,39.17,Redmi Phone
RET-46347,CA-2015-105627,Dana Kaydos,2023-08-19,Defective,2,120.38,Realme Phone
RET-46347,CA-2015-105627,Dana Kaydos,2023-08-19,Defective,2,120.38,Shoe Rack
RET-46347,CA-2015-105627,Dana Kaydos,2023-08-19,Defective,2,120.38,Shirt
RET-46347,CA-2015-105627,Dana Kaydos,2023-08-19,Defective,2,120.38,OnePlus Phone
RET-46347,CA-2015-105627,Dana Kaydos,2023-08-19,Defective,2,120.38,Redmi Phone
RET-67654,CA-2016-123050,Becky Castell,2024-09-22,Damaged,3,76.28,Curtain
RET-67654,CA-2016-123050,Becky Castell,2024-09-22,Damaged,3,76.28,Tape Dispenser
RET-67654,CA-2016-123050,Becky Castell,2024-09-22,Damaged,3,76.28,Pen
RET-54020,CA-2014-152618,Rick Bensley,2022-09-08,Not as Described,2,7.15,Dell Laptop
RET-54020,CA-2014-152618,Rick Bensley,2022-09-08,Not as Described,2,7.15,Register
RET-40311,CA-2016-127698,Mike Vittorini,2025-05-21,Changed Mind,2,158.9,Wall Clock
RET-18418,CA-2017-126914,Joe Elijah,2025-12-10,Changed Mind,1,219.12,Formal Shoes
RET-18418,CA-2017-126914,Joe Elijah,2025-12-10,Changed Mind,1,219.12,Mirror
RET-64496,CA-2014-159800,Sheri Gordon,2023-05-14,Damaged,3,54.48,Tape Dispenser
RET-64496,CA-2014-159800,Sheri Gordon,2023-05-14,Damaged,3,54.48,OnePlus Phone
RET-86556,CA-2015-144386,Grant Thornton,2024-04-14,Damaged,4,14.83,Formal Shoes
RET-10772,CA-2015-160696,Cyma Kinney,2024-03-07,Not as Described,5,6.34,Wall Clock
RET-64921,CA-2015-102855,Jennifer Ferguson,2023-09-17,Defective,4,155.27,Toaster
RET-64921,CA-2015-102855,Jennifer Ferguson,2023-09-17,Defective,4,155.27,Lenovo Laptop
RET-45774,CA-2017-145233,Dianna Vittorini,2026-05-27,Changed Mind,1,47.39,Dress
RET-45774,CA-2017-145233,Dianna Vittorini,2026-05-27,Changed Mind,1,47.39,Study Chair
RET-45774,CA-2017-145233,Dianna Vittorini,2026-05-27,Changed Mind,1,47.39,Pillow
RET-45774,CA-2017-145233,Dianna Vittorini,2026-05-27,Changed Mind,1,47.39,Water Bottle
RET-45774,CA-2017-145233,Dianna Vittorini,2026-05-27,Changed Mind,1,47.39,Mixer Grinder
RET-97670,CA-2017-129294,Ken Dana,2025-09-03,Changed Mind,1,136.11,Side Table
RET-97670,CA-2017-129294,Ken Dana,2025-09-03,Changed Mind,1,136.11,Stapler
RET-97670,CA-2017-129294,Ken Dana,2025-09-03,Changed Mind,1,136.11,Register
RET-97670,CA-2017-129294,Ken Dana,2025-09-03,Changed Mind,1,136.11,Envelope
RET-26728,CA-2017-121580,Maris LaWare,2025-11-24,Defective,1,7.73,Lenovo Laptop
RET-26728,CA-2017-121580,Maris LaWare,2025-11-24,Defective,1,7.73,Printer Paper
RET-26728,CA-2017-121580,Maris LaWare,2025-11-24,Defective,1,7.73,Pen
RET-26728,CA-2017-121580,Maris LaWare,2025-11-24,Defective,1,7.73,Lunch Box
RET-87580,CA-2015-130785,Arthur Gainer,2024-02-25,Defective,1,100.92,Earphones
RET-87580,CA-2015-130785,Arthur Gainer,2024-02-25,Defective,1,100.92,Calculator
RET-87580,CA-2015-130785,Arthur Gainer,2024-02-25,Defective,1,100.92,Register
RET-66179,CA-2016-130820,Odella Nelson,2025-05-09,Wrong Item,1,128.65,Dinner Set
RET-44099,CA-2016-163594,Jason Fortune-,2024-10-12,Changed Mind,2,20.42,Pencil
RET-44099,CA-2016-163594,Jason Fortune-,2024-10-12,Changed Mind,2,20.42,Register
RET-44099,CA-2016-163594,Jason Fortune-,2024-10-12,Changed Mind,2,20.42,Earphones
RET-54236,US-2017-113201,Thomas Thornton,2025-12-13,Changed Mind,2,73.04,Curtain
RET-20735,CA-2017-142342,Anthony Johnson,2025-12-28,Changed Mind,2,8.98,Smart Watch
RET-20735,CA-2017-142342,Anthony Johnson,2025-12-28,Changed Mind,2,8.98,Water Bottle
RET-20735,CA-2017-142342,Anthony Johnson,2025-12-28,Changed Mind,2,8.98,Cabinet
RET-20735,CA-2017-142342,Anthony Johnson,2025-12-28,Changed Mind,2,8.98,Rice Cooker
RET-55870,CA-2015-117800,Tracy Hopkins,2024-02-24,Wrong Item,1,294.94,Marker
RET-55870,CA-2015-117800,Tracy Hopkins,2024-02-24,Wrong Item,1,294.94,Jacket
RET-95426,CA-2017-161018,Parhena Norris,2026-05-02,Damaged,1,13.19,Sports Shoes
RET-36130,US-2016-157728,Ryan Crowe,2025-03-21,Damaged,1,48.5,Trousers
RET-36130,US-2016-157728,Ryan Crowe,2025-03-21,Damaged,1,48.5,Lenovo Laptop
RET-72070,CA-2015-168634,Art Ferguson,2024-05-28,Damaged,1,3.3,Pencil
RET-43586,CA-2014-131947,Joseph Airdo,2023-03-10,Not as Described,1,2.34,Clipboard
RET-43586,CA-2014-131947,Joseph Airdo,2023-03-10,Not as Described,1,2.34,Redmi Phone
RET-43586,CA-2014-131947,Joseph Airdo,2023-03-10,Not as Described,1,2.34,Highlighter
RET-43586,CA-2014-131947,Joseph Airdo,2023-03-10,Not as Described,1,2.34,Rice Cooker
RET-43586,CA-2014-131947,Joseph Airdo,2023-03-10,Not as Described,1,2.34,Cabinet
RET-25012,CA-2016-103730,Steven Cartwright,2024-11-20,Wrong Item,3,43.34,Notebook
RET-25012,CA-2016-103730,Steven Cartwright,2024-11-20,Wrong Item,3,43.34,Clipboard
RET-25012,CA-2016-103730,Steven Cartwright,2024-11-20,Wrong Item,3,43.34,Stapler
RET-25012,CA-2016-103730,Steven Cartwright,2024-11-20,Wrong Item,3,43.34,Calculator
RET-25012,CA-2016-103730,Steven Cartwright,2024-11-20,Wrong Item,3,43.34,Samsung Galaxy Phone
RET-50888,CA-2016-145625,Kelly Collister,2025-02-23,Defective,2,471.59,Register
RET-50888,CA-2016-145625,Kelly Collister,2025-02-23,Defective,2,471.59,Table Lamp
RET-35995,CA-2015-145394,Matt Connell,2024-05-10,Damaged,2,30.34,Pen
RET-35995,CA-2015-145394,Matt Connell,2024-05-10,Damaged,2,30.34,Dress
RET-35995,CA-2015-145394,Matt Connell,2024-05-10,Damaged,2,30.34,Sticky Notes
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,Jacket
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,HP Laptop
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,Sticky Notes
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,Recliner Chair
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,OnePlus Phone
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,Smart Watch
RET-41830,US-2015-150630,Tracy Blumstein,2024-03-09,Damaged,6,6.63,Pencil
RET-88697,CA-2014-111773,Jim Karlsson,2022-12-24,Damaged,2,9.0,Notebook
RET-55508,CA-2016-161676,Jennifer Patt,2025-01-15,Defective,5,32.33,Printer Paper
RET-76317,CA-2016-156265,Barry Franz̦sisch,2025-01-18,Not as Described,3,291.58,Wallet
RET-76317,CA-2016-156265,Barry Franz̦sisch,2025-01-18,Not as Described,3,291.58,Lenovo Laptop
RET-76317,CA-2016-156265,Barry Franz̦sisch,2025-01-18,Not as Described,3,291.58,Wall Clock
RET-74251,CA-2015-153794,Sean Braxton,2024-02-14,Damaged,7,235.02,Office Desk
RET-70258,CA-2014-164973,Nathan Mautz,2023-04-20,Wrong Item,1,40.39,Jacket
RET-70258,CA-2014-164973,Nathan Mautz,2023-04-20,Wrong Item,1,40.39,Smart Watch
RET-70258,CA-2014-164973,Nathan Mautz,2023-04-20,Wrong Item,1,40.39,Shoe Rack
RET-70258,CA-2014-164973,Nathan Mautz,2023-04-20,Wrong Item,1,40.39,Handbag
RET-70258,CA-2014-164973,Nathan Mautz,2023-04-20,Wrong Item,1,40.39,Mirror
RET-95256,CA-2015-127173,Gene McClure,2024-03-13,Not as Described,3,24.95,Bluetooth Speaker
RET-95256,CA-2015-127173,Gene McClure,2024-03-13,Not as Described,3,24.95,Earphones
RET-95256,CA-2015-127173,Gene McClure,2024-03-13,Not as Described,3,24.95,Lunch Box
RET-70931,CA-2014-115791,Delfina Latchford,2022-07-08,Changed Mind,3,118.6,Bookshelf
RET-70931,CA-2014-115791,Delfina Latchford,2022-07-08,Changed Mind,3,118.6,Redmi Phone
RET-70931,CA-2014-115791,Delfina Latchford,2022-07-08,Changed Mind,3,118.6,Wardrobe
RET-70931,CA-2014-115791,Delfina Latchford,2022-07-08,Changed Mind,3,118.6,Sneakers
RET-42177,CA-2015-128608,Cindy Schnelling,2023-07-11,Damaged,2,8.98,Tape Dispenser
RET-42177,CA-2015-128608,Cindy Schnelling,2023-07-11,Damaged,2,8.98,Smart Watch
RET-42177,CA-2015-128608,Cindy Schnelling,2023-07-11,Damaged,2,8.98,Drawer Unit
RET-42177,CA-2015-128608,Cindy Schnelling,2023-07-11,Damaged,2,8.98,Bluetooth Speaker
RET-42177,CA-2015-128608,Cindy Schnelling,2023-07-11,Damaged,2,8.98,Wardrobe
RET-70910,CA-2017-121580,Maris LaWare,2025-11-09,Defective,2,394.82,Lenovo Laptop
RET-70910,CA-2017-121580,Maris LaWare,2025-11-09,Defective,2,394.82,Printer Paper
RET-70910,CA-2017-121580,Maris LaWare,2025-11-09,Defective,2,394.82,Pen
RET-70910,CA-2017-121580,Maris LaWare,2025-11-09,Defective,2,394.82,Lunch Box
RET-13761,CA-2016-152814,Erica Hernandez,2024-10-20,Changed Mind,3,25.81,Jacket
RET-37802,CA-2017-136007,Ann Chong,2025-08-22,Not as Described,3,36.11,Lunch Box
RET-37802,CA-2017-136007,Ann Chong,2025-08-22,Not as Described,3,36.11,Marker
RET-88139,US-2014-148838,Christine Phan,2022-09-14,Not as Described,3,697.65,Redmi Phone
RET-88139,US-2014-148838,Christine Phan,2022-09-14,Not as Described,3,697.65,Jacket
RET-88139,US-2014-148838,Christine Phan,2022-09-14,Not as Described,3,697.65,Belt
RET-88139,US-2014-148838,Christine Phan,2022-09-14,Not as Described,3,697.65,Bookshelf
RET-35042,CA-2017-117632,Charles Sheldon,2025-11-01,Damaged,1,51.58,Jacket
RET-35042,CA-2017-117632,Charles Sheldon,2025-11-01,Damaged,1,51.58,Envelope
RET-35042,CA-2017-117632,Charles Sheldon,2025-11-01,Damaged,1,51.58,Handbag
RET-35042,CA-2017-117632,Charles Sheldon,2025-11-01,Damaged,1,51.58,Trousers
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,Jacket
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,HP Laptop
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,Sticky Notes
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,Recliner Chair
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,OnePlus Phone
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,Smart Watch
RET-41499,US-2015-150630,Tracy Blumstein,2024-02-27,Changed Mind,2,2.93,Pencil
RET-12260,CA-2016-141957,Jason Gross,2025-01-13,Damaged,6,8.54,Envelope
RET-12260,CA-2016-141957,Jason Gross,2025-01-13,Damaged,6,8.54,T-Shirt
RET-12260,CA-2016-141957,Jason Gross,2025-01-13,Damaged,6,8.54,Headphones
RET-12260,CA-2016-141957,Jason Gross,2025-01-13,Damaged,6,8.54,Pillow
RET-41890,CA-2015-130022,Julie Kriz,2024-01-22,Not as Described,1,8.75,Samsung Galaxy Phone
RET-41890,CA-2015-130022,Julie Kriz,2024-01-22,Not as Described,1,8.75,MacBook
RET-41890,CA-2015-130022,Julie Kriz,2024-01-22,Not as Described,1,8.75,iPhone
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,Jacket
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,HP Laptop
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,Sticky Notes
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,Recliner Chair
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,OnePlus Phone
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,Smart Watch
RET-79588,US-2015-150630,Tracy Blumstein,2024-03-12,Not as Described,2,8.6,Pencil
RET-69473,CA-2016-107615,Robert Barroso,2024-09-07,Not as Described,2,50.99,File Folder
RET-35242,US-2017-105998,Clay Rozendal,2026-04-15,Not as Described,5,589.87,Handbag
RET-35242,US-2017-105998,Clay Rozendal,2026-04-15,Not as Described,5,589.87,Redmi Phone
RET-73464,CA-2017-158876,Aimee Bixby,2026-04-25,Not as Described,2,7.08,Marker
RET-73464,CA-2017-158876,Aimee Bixby,2026-04-25,Not as Described,2,7.08,Side Table
RET-73464,CA-2017-158876,Aimee Bixby,2026-04-25,Not as Described,2,7.08,Electric Kettle
RET-73464,CA-2017-158876,Aimee Bixby,2026-04-25,Not as Described,2,7.08,Recliner Chair
RET-35443,CA-2017-127782,Thea Hudgings,2026-04-28,Not as Described,3,641.89,Lenovo Laptop
RET-35443,CA-2017-127782,Thea Hudgings,2026-04-28,Not as Described,3,641.89,Calculator
RET-35443,CA-2017-127782,Thea Hudgings,2026-04-28,Not as Described,3,641.89,Dinner Set
RET-35443,CA-2017-127782,Thea Hudgings,2026-04-28,Not as Described,3,641.89,Printer Paper
RET-11854,CA-2017-119004,Janet Martin,2026-05-03,Defective,6,46.46,Clipboard
RET-11854,CA-2017-119004,Janet Martin,2026-05-03,Defective,6,46.46,Samsung Galaxy Phone
RET-11854,CA-2017-119004,Janet Martin,2026-05-03,Defective,6,46.46,Curtain
RET-17146,CA-2015-109512,Luke Foster,2023-08-12,Defective,2,15.83,Sticky Notes
RET-17146,CA-2015-109512,Luke Foster,2023-08-12,Defective,2,15.83,Calculator
RET-17146,CA-2015-109512,Luke Foster,2023-08-12,Defective,2,15.83,Asus Laptop
RET-74340,CA-2016-125164,Sally Hughsby,2025-04-22,Damaged,1,18.89,Storage Container
RET-74340,CA-2016-125164,Sally Hughsby,2025-04-22,Damaged,1,18.89,Dining Chair
RET-71524,CA-2016-119186,Maurice Satty,2024-11-25,Changed Mind,1,58.54,Electric Kettle
RET-71524,CA-2016-119186,Maurice Satty,2024-11-25,Changed Mind,1,58.54,Study Table
RET-71524,CA-2016-119186,Maurice Satty,2024-11-25,Changed Mind,1,58.54,Samsung Galaxy Phone
RET-71524,CA-2016-119186,Maurice Satty,2024-11-25,Changed Mind,1,58.54,Wall Clock
RET-16734,CA-2016-159016,Karen Ferguson,2024-08-27,Not as Described,6,2610.36,Stapler
RET-16734,CA-2016-159016,Karen Ferguson,2024-08-27,Not as Described,6,2610.36,iPhone
RET-18564,CA-2017-119746,Christopher Martinez,2026-05-23,Changed Mind,1,5.32,Tape Dispenser
RET-18564,CA-2017-119746,Christopher Martinez,2026-05-23,Changed Mind,1,5.32,Bookshelf
RET-18564,CA-2017-119746,Christopher Martinez,2026-05-23,Changed Mind,1,5.32,Bluetooth Speaker
RET-99974,US-2015-165449,Anne Pryor,2024-05-10,Damaged,1,6.22,Sticky Notes
RET-49824,CA-2014-123477,David Wiener,2022-06-25,Damaged,2,31.21,Dell Laptop
RET-64548,US-2017-133361,Anthony Jacobs,2025-10-24,Defective,1,13.49,Redmi Phone
RET-64548,US-2017-133361,Anthony Jacobs,2025-10-24,Defective,1,13.49,File Folder
RET-64548,US-2017-133361,Anthony Jacobs,2025-10-24,Defective,1,13.49,Handbag
RET-64548,US-2017-133361,Anthony Jacobs,2025-10-24,Defective,1,13.49,Study Chair
RET-64548,US-2017-133361,Anthony Jacobs,2025-10-24,Defective,1,13.49,Curtain
RET-64548,US-2017-133361,Anthony Jacobs,2025-10-24,Defective,1,13.49,Wallet
RET-78494,CA-2016-159009,Dave Poirier,2025-03-17,Changed Mind,3,156.14,Side Table
RET-78494,CA-2016-159009,Dave Poirier,2025-03-17,Changed Mind,3,156.14,Asus Laptop
RET-87139,US-2017-139955,Charles McCrossin,2026-03-17,Changed Mind,1,1.5,Dell Laptop
RET-23006,CA-2017-101959,Duane Benoit,2025-08-09,Wrong Item,1,4.54,Printer Paper
RET-23006,CA-2017-101959,Duane Benoit,2025-08-09,Wrong Item,1,4.54,Backpack
RET-20641,CA-2017-125199,Harry Marie,2026-04-11,Wrong Item,2,30.04,Office Desk
RET-20641,CA-2017-125199,Harry Marie,2026-04-11,Wrong Item,2,30.04,Sneakers
RET-20641,CA-2017-125199,Harry Marie,2026-04-11,Wrong Item,2,30.04,Stapler
RET-30517,CA-2014-105165,Sam Zeldin,2023-02-17,Damaged,1,182.8,T-Shirt
RET-30517,CA-2014-105165,Sam Zeldin,2023-02-17,Damaged,1,182.8,Redmi Phone
RET-30517,CA-2014-105165,Sam Zeldin,2023-02-17,Damaged,1,182.8,Dell Laptop
RET-30517,CA-2014-105165,Sam Zeldin,2023-02-17,Damaged,1,182.8,Cabinet
RET-30517,CA-2014-105165,Sam Zeldin,2023-02-17,Damaged,1,182.8,Sports Shoes
RET-71592,CA-2015-115945,Alan Barnes,2023-12-11,Not as Described,2,55.49,Dell Laptop
RET-71592,CA-2015-115945,Alan Barnes,2023-12-11,Not as Described,2,55.49,Formal Shoes
RET-71592,CA-2015-115945,Alan Barnes,2023-12-11,Not as Described,2,55.49,Sports Shoes
RET-47056,US-2014-154655,Barry Pond,2023-03-16,Changed Mind,1,9.54,Earphones
RET-91927,CA-2015-132374,Penelope Sewall,2023-07-27,Defective,2,39.08,Coffee Table
RET-81376,CA-2015-154956,Irene Maddox,2023-12-28,Wrong Item,2,486.75,Study Table
RET-28643,CA-2014-120096,Katrina Edelman,2022-12-27,Damaged,1,15.92,Coffee Table
RET-28643,CA-2014-120096,Katrina Edelman,2022-12-27,Damaged,1,15.92,Realme Phone
RET-87993,CA-2016-137239,Craig Reiter,2025-01-26,Defective,1,1.59,Calculator
RET-87993,CA-2016-137239,Craig Reiter,2025-01-26,Defective,1,1.59,Notebook
RET-87993,CA-2016-137239,Craig Reiter,2025-01-26,Defective,1,1.59,Jeans
RET-49857,US-2017-122672,Henry Goldwyn,2026-04-16,Changed Mind,2,106.88,Toaster
RET-49857,US-2017-122672,Henry Goldwyn,2026-04-16,Changed Mind,2,106.88,Asus Laptop
RET-67377,CA-2016-124254,Thomas Boland,2024-09-23,Damaged,3,9.33,Storage Container
RET-67377,CA-2016-124254,Thomas Boland,2024-09-23,Damaged,3,9.33,Shoe Rack
RET-67377,CA-2016-124254,Thomas Boland,2024-09-23,Damaged,3,9.33,Notebook
RET-52247,CA-2015-150441,Ralph Arnett,2024-02-04,Defective,1,2.78,Jacket
RET-98381,CA-2017-140536,Tom Ashbrook,2025-09-15,Defective,1,1.44,Smart Watch
RET-98117,CA-2017-147354,Karl Braun,2025-08-30,Not as Described,1,239.97,Jacket
RET-98117,CA-2017-147354,Karl Braun,2025-08-30,Not as Described,1,239.97,Bookshelf
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,Office Chair
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,OnePlus Phone
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,Sandals
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,Calculator
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,Shirt
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,Cabinet
RET-32962,CA-2016-120824,Arthur Wiediger,2024-12-03,Changed Mind,1,4.94,Mixer Grinder
RET-33788,CA-2017-107244,Allen Goldenen,2026-02-26,Defective,4,19.43,MacBook
RET-21959,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,3,16.2,Samsung Galaxy Phone
RET-21959,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,3,16.2,HP Laptop
RET-21959,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,3,16.2,Dinner Set
RET-21959,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,3,16.2,Drawer Unit
RET-97835,US-2014-113124,Nat Carroll,2022-09-13,Damaged,2,112.06,Pen
RET-74942,US-2015-103471,Jim Radford,2024-06-23,Not as Described,2,145.99,Jacket
RET-74942,US-2015-103471,Jim Radford,2024-06-23,Not as Described,2,145.99,Bookshelf
RET-82102,CA-2015-141810,Barry Blumstein,2024-04-26,Damaged,4,16.16,Rice Cooker
RET-82102,CA-2015-141810,Barry Blumstein,2024-04-26,Damaged,4,16.16,iPhone
RET-52372,US-2017-123862,Jamie Frazer,2025-06-24,Damaged,1,17.55,Electric Kettle
RET-52372,US-2017-123862,Jamie Frazer,2025-06-24,Damaged,1,17.55,Mirror
RET-52372,US-2017-123862,Jamie Frazer,2025-06-24,Damaged,1,17.55,Shoe Rack
RET-52372,US-2017-123862,Jamie Frazer,2025-06-24,Damaged,1,17.55,Wall Clock
RET-10150,CA-2017-137463,Kalyca Meade,2026-06-12,Defective,2,28.8,Wall Clock
RET-10150,CA-2017-137463,Kalyca Meade,2026-06-12,Defective,2,28.8,Trousers
RET-10150,CA-2017-137463,Kalyca Meade,2026-06-12,Defective,2,28.8,Notebook
RET-10150,CA-2017-137463,Kalyca Meade,2026-06-12,Defective,2,28.8,Highlighter
RET-10150,CA-2017-137463,Kalyca Meade,2026-06-12,Defective,2,28.8,Earphones
RET-77952,CA-2016-144015,Adam Hart,2024-12-13,Not as Described,2,10.12,Coffee Table
RET-77952,CA-2016-144015,Adam Hart,2024-12-13,Not as Described,2,10.12,Formal Shoes
